"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_"	"brother"	"christian"	"of"	"POS"	"IN"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"prosthetic"	"dental"	"its"	","	"NNS"	","	"WDT"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"build"	"complete"	"of"	"DT"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"institutional-commercial"	"and"	"product"	"of"	"JJ"	"IN"	"JJ"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"oil"	"cooking"	"wesson"	"."	"NN"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"of"	"of"	"JJ"	"IN"	"NN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"those"	"of"	"vitality"	","	"DT"	","	"``"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"business"	"its"	"of"	"--"	"NN"	":"	"DT"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	1	0	0	0	"sewing"	"its"	"of"	"last"	"NN"	"JJ"	"NN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinued"	"of"	"sale"	"."	"JJ"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"personal"	"its"	"domestically"	"NN"	"RB"	","	"line"	"prep_with"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"its"	"of"	","	"NN"	","	"VBG"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"their"	"strengthen"	"and"	","	"PRP$"	","	"IN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"of"	"end"	","	"PRP$"	","	"VBN"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"sportswear"	"_s"	"woman"	"call"	"NN"	"VBD"	"DT"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"up"	"snatch"	","	"DT"	","	"VBG"	"lines"	"xsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"treatment"	"and"	"fragrance"	","	"NN"	","	"VBG"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"beauty"	"major"	"few"	"still"	"NN"	"RB"	"VBN"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"different"	12	"in"	"of"	"JJ"	"IN"	"NNS"	"lines"	"prep_in"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"_s"	"tandy"	","	"NN"	","	"WDT"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	1	0	0	0	"skin-care"	"its"	"sell"	"last"	"NN"	"JJ"	"NN"	"lines"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"its"	"to"	","	"NN"	","	"VBG"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"expand"	"brewery"	"to"	"PRP$"	"TO"	"CD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_"	"concern"	"pharmaceutical"	"of"	"POS"	"IN"	"JJ"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"those"	"that"	"note"	"be"	"DT"	"VBD"	"VBN"	"lines"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	1	"_s"	"company"	"his"	"of"	"POS"	"IN"	"JJ"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	2	"system"	"personal"	"and"	"CD"	"CC"	"NN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"toiletries"	"professional"	"and"	"."	"NNS"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"development"	"product"	"``"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"complete"	"more"	"a"	"of"	"JJ"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"unveil"	"."	"of"	"DT"	"IN"	"VBG"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"_s"	"ibm"	"of"	"JJ"	"IN"	"NNS"	"line"	"nsubjpass"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"compete"	"a"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"over"	"of"	"JJ"	"IN"	"PRP$"	"line"	"prep_over"
"product"	0	0	0	0	0	0	0	0	0	0	1	"popular"	"one"	"on"	"of"	"JJ"	"IN"	"NNS"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"defense"	"general"	"of"	"POS"	"IN"	"JJ"	"line"	"prep_with"
"product"	0	0	0	0	1	0	0	0	0	0	0	"sportswear"	"personal"	"his"	"that"	"NN"	"WDT"	"VBZ"	"line"	"nsubjpass"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"upscale"	"an"	","	"NN"	","	"NNS"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"upscale"	"an"	","	"NN"	","	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"introduce"	"consider"	"in"	"DT"	"IN"	"DT"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"new"	"the"	","	"NN"	","	"IN"	"line"	"prep_for"
"product"	0	0	0	0	1	0	0	0	0	0	0	"product"	"school"	"its"	","	"NNS"	","	"VBD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"offer"	"which"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"X"	"of"	"JJ"	"IN"	"NN"	"line"	"nsubjpass"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"midrange"	"its"	","	"NN"	","	"WDT"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"_s"	"ibm"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"midrange"	"its"	"over"	","	"JJ"	","	"WDT"	"lines"	"prep_over"
"product"	0	0	0	0	0	0	0	0	0	0	0	"personal-care"	"other"	"and"	"have"	"JJ"	"VBP"	"RB"	"lines"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	9370	"the"	"say"	"of"	"CD"	"IN"	"NNS"	"line"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"to"	"system"	"of"	"PRP$"	"IN"	"JJ"	"line"	"prep_to"
"product"	0	0	0	0	1	0	0	0	0	0	0	"product"	"technology"	"comsat"	"."	"NNS"	"."	"X"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinued"	"of"	"expense"	"."	"JJ"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"eveready"	"the"	"make"	","	"JJ"	","	"IN"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"sportswear"	"only"	"member"	","	"VBP"	","	"IN"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"our"	"in"	","	"NN"	","	"``"	"lines"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	","	"softkin"	"of"	"DT"	"IN"	"JJ"	"line"	"appos"
"product"	0	0	0	0	0	0	0	0	0	0	0	"tire"	"american"	"north"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"zytel"	"its"	"for"	"of"	"NN"	"IN"	"NN"	"line"	"prep_for"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"personal"	"its"	"with"	"NN"	"IN"	"CD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"_s"	"ibm"	"of"	"JJ"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"tandy"	"in"	"from"	"POS"	"IN"	"$"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"tandy"	"in"	"from"	"POS"	"IN"	"$"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"its"	"out"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"personal"	"new"	"."	"NN"	"."	"X"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"in"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_in"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"main"	"other"	"."	"NN"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"compressor"	"exist"	"its"	"and"	"NN"	"CC"	"MD"	"lines"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"ibm"	"new"	"the"	","	"NN"	","	"DT"	"line"	"prep_about"
"product"	0	0	0	0	0	0	0	0	0	0	0	"toy"	"brite"	"rainbow"	"."	"NN"	"."	"X"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"today"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"skin-care"	"the"	"of"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"skin-care"	"the"	"of"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	1	"on"	"focus"	"to"	"with"	"IN"	"IN"	"JJR"	"lines"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	1	"on"	"focus"	"to"	"with"	"IN"	"IN"	"JJR"	"lines"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"imaging-products"	"gastrointestinal"	"barium"	"on"	"JJ"	"IN"	"DT"	"line"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"today"	"of"	"JJ"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"announce"	"recently"	"of"	"DT"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"3090e"	"new"	"_s"	","	"JJ"	","	"DT"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"mid-range"	9370	"the"	"and"	"JJ"	"CC"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"today"	"unveil"	"of"	"DT"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"he"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"to"	"add"	"of"	"PRP$"	"IN"	"JJ"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"specialty-food"	"small"	"some"	","	"NN"	","	"MD"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"specialty-food"	"small"	"its"	"."	"NN"	"."	"X"	"lines"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"launch"	"also"	"of"	"DT"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"the"	"that"	"of"	"JJ"	"IN"	"NNS"	"line"	"dep"
"product"	0	0	0	0	1	0	0	0	0	0	0	"ibm"	"new"	"the"	"be"	"NN"	"VBZ"	","	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"leasing"	"other"	"_s"	"into"	"NN"	"IN"	"NN"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"to"	"it"	"of"	"PRP$"	"IN"	"NN"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"one"	"just"	"from"	","	"CD"	","	"``"	"line"	"prep_from"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"for"	"need"	","	"DT"	","	"``"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"with"	"of"	"JJ"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"ibm"	"new"	"the"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinued"	"from"	"profit"	"in"	"JJ"	"IN"	"DT"	"lines"	"prep_from"
"product"	0	0	0	0	1	0	0	0	0	0	0	"model"	"future"	"fund"	"."	"NN"	"."	"X"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"appliance"	"major"	"the"	"in"	"NN"	"IN"	"WDT"	"lines"	"prep_into"
"product"	0	0	0	0	0	0	0	0	0	0	0	"food"	"package"	"_s"	","	"NN"	","	"VBG"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"1988-model"	"_s"	"amc"	"."	"JJ"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"gillette"	"with"	"would"	"POS"	"MD"	"VB"	"lines"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"equipment"	"excavation"	"_s"	"be"	"NN"	"VBP"	"RB"	"lines"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"dress"	"salad"	"sea"	","	"VBG"	","	"VBD"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"cuisine"	"nutritious"	"their"	","	"NN"	","	"VBN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"plan"	"."	"of"	"DT"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"telex"	"its"	"of"	"and"	"NN"	"CC"	"PRP$"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"."	"of"	"DT"	"IN"	"CD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	1	0	0	0	"the"	","	"addition"	"include"	"DT"	"VBZ"	"DT"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"personal"	"old"	"will"	"NN"	"MD"	"VB"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"different"	"to"	","	"in"	"JJ"	"IN"	"DT"	"lines"	"prep_to"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"its"	"of"	","	"NN"	","	"VBG"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"1988-model"	"its"	"introduce"	"this"	"JJ"	"DT"	"NN"	"line"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"current"	"its"	"to"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_to"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"new"	"important"	"be"	"NN"	"VBP"	"VBG"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"the"	"X"	","	"NN"	","	"NN"	"line"	"root"
"product"	0	0	0	0	1	0	0	0	0	0	0	"sportswear"	"only"	"member"	"."	"VBP"	"."	"X"	"line"	"pobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"specialty"	"higher-margin"	"into"	"."	"NN"	"."	"X"	"lines"	"prep_into"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"akzo"	"within"	"."	"POS"	"."	"X"	"lines"	"prep_within"
"product"	0	0	0	0	0	0	0	0	0	0	0	"consumer-products"	"of"	"acquisition"	"."	"JJ"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"improve"	"an"	"introduce"	"of"	"VBN"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"launch"	"to"	"of"	"DT"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"exist"	"develop"	"will"	"of"	"VBG"	"IN"	"DT"	"lines"	"iobj"
"product"	0	0	0	0	0	0	0	0	0	0	1	"core"	"its"	"on"	"of"	"NN"	"IN"	"NN"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"estimate"	"boksen"	"alone"	"DT"	"RB"	"MD"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"acquire"	"to"	"of"	"DT"	"IN"	"NNS"	"line"	"iobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"several"	"operate"	"company"	"of"	"JJ"	"IN"	"JJ"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinued"	"for"	"reserve"	"."	"JJ"	"."	"X"	"lines"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"X"	"X"	"of"	"DT"	"IN"	"``"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"_s"	"ibm"	"of"	"JJ"	"IN"	"JJ"	"line"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"drink"	"soft"	"slice"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"diagnostic"	"_s"	"company"	"show"	"NNS"	"VBD"	"DT"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"top-of-the"	"the"	"or"	"stereo"	"JJ"	"NN"	"NN"	"line"	"nn"
"product"	0	0	0	0	1	0	0	0	0	0	0	"model"	"entire"	"its"	"."	"NN"	"."	"X"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"slow-selling"	"_s"	"chrysler"	"."	"JJ"	"."	"X"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"yesterday"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"five-year-old"	"_s"	"olivetti"	"of"	"JJ"	"IN"	"NNS"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"taylor"	"."	"of"	"POS"	"IN"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"year-old"	"its"	"of"	"of"	"JJ"	"IN"	"NN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"fund"	"new"	"the"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"plymouth"	"the"	"sell"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"plymouth"	"the"	"anchor"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"with"	1982	"of"	"DT"	"IN"	"JJ"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"with"	1982	"of"	"DT"	"IN"	"JJ"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"transportable"	"kaypro"	"the"	"have"	"JJ"	"VBP"	"VBN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"transportable"	"the"	"eliminate"	"would"	"JJ"	"MD"	"VB"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"software"	"processing"	"word"	"and"	"NN"	"CC"	"``"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"dbase"	"its"	"of"	","	"NN"	","	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"say"	"have"	"of"	"PRP$"	"IN"	"JJ"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"two"	"the"	"that"	"no"	"CD"	"RB"	"RB"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"sear"	"X"	"of"	"POS"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"market"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	1	"new"	"a"	"on"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"``"	"exist"	"_s"	1	"``"	"CD"	"``"	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"because"	"dealer"	2	"PRP$"	"CD"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"new"	"a"	","	"NN"	","	"CC"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"out"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"``"	"office"	"action"	"of"	"``"	"IN"	"NN"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"lebaron"	"midsize"	"_s"	","	"NN"	","	"WDT"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"amiga"	"its"	"of"	"of"	"JJ"	"IN"	"NNS"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"another"	"for"	"strong"	","	"DT"	","	"PRP$"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"personal-computer"	"its"	"and"	"be"	"NN"	"VBZ"	"RP"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"acura"	"new"	"_s"	"and"	"NN"	"CC"	"JJ"	"line"	"dep"
"product"	0	0	0	0	1	0	0	0	0	0	0	"product"	"its"	"and"	"will"	"NN"	"MD"	"VB"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"food"	"_s"	"."	"."	"NN"	"."	"X"	"lines"	"root"
"product"	0	0	0	0	0	0	0	0	0	0	0	"food"	"_s"	"."	"."	"NN"	"."	"X"	"lines"	"root"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"out"	"bring"	"of"	"DT"	"IN"	"``"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"consumer"	"slow-growing"	"_s"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"distilling"	"its"	"shed"	"and"	"JJ"	"CC"	"VBZ"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"toy"	"new"	"its"	"that"	"NN"	"WDT"	"VBZ"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"dino-rider"	"the"	"of"	"be"	"NNS"	"VBZ"	"RB"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"personal"	"new"	"and"	"NN"	"CC"	"PRP$"	"line"	"prep_such_as"
"product"	0	0	0	0	1	0	0	0	0	0	0	"model"	"ciera"	"cutlass"	"."	"NN"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"certain"	"sell"	"or"	"of"	"JJ"	"IN"	"NN"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"those"	"both"	"in"	"be"	"DT"	"VBP"	"CD"	"lines"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"principal"	"its"	"--"	"."	"JJ"	"."	"X"	"lines"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"patented"	"a"	"be"	"of"	"JJ"	"IN"	"NN"	"line"	"prepc_among"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"sell"	"previously"	"of"	"PRP$"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"_s"	"."	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"."	"of"	"DT"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"include"	","	"of"	"DT"	"IN"	"RB"	"line"	"prep_including"
"product"	0	0	0	0	0	0	0	0	0	0	1	"new"	"its"	"on"	"of"	"JJ"	"IN"	"NNS"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"its"	"protect"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	1987	"fall"	"his"	"here"	"CD"	"RB"	"IN"	"line"	"npadvmod"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"lee"	"sara"	"in"	"POS"	"IN"	"VBN"	"lines"	"root"
"product"	0	0	0	0	0	0	0	0	0	0	0	"juice"	"first"	"its"	"by"	"NN"	"IN"	"VBG"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"zaitsev"	"the"	"market"	"here"	"NN"	"RB"	"MD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"atla"	"certain"	"sell"	"and"	"NNS"	"CC"	"NNS"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	1	0	0	0	"sewing"	"its"	"of"	"last"	"NN"	"JJ"	"NN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"for"	"of"	"JJ"	"IN"	"NN"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"of"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"introduce"	"of"	"JJ"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"sewing"	"its"	"of"	","	"NN"	","	"PRP"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"sl1"	"its"	"distribute"	"of"	"CD"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"discount"	"from"	"of"	"DT"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"that"	"report"	"of"	"DT"	"IN"	"NN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	1	0	0	0	"sport"	"_s"	"minstar"	"include"	"NNS"	"VBP"	"JJ"	"lines"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"apparel"	"_s"	"woman"	"."	"NN"	"."	"X"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinued"	"the"	"X"	","	"JJ"	","	"WDT"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	","	1986	"contribute"	"DT"	"VBD"	"CD"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	","	1986	"contribute"	"DT"	"VBD"	"CD"	"lines"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"apparel"	"in"	"potential"	"."	"NN"	"."	"X"	"lines"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"tire"	"new"	24	"in"	"NN"	"IN"	"JJ"	"lines"	"dobj"
